Name,Destination,Category,Time Spent,Group
Enchanting Mountain,History,4.7,group921
Magnificent Museum,History,1.0,group921
Sunny Volcano,Nature,6.6,group921
Dazzling Hill,Shopping,7.4,group921
Thrilling Desert,Food and Drink,8.8,group921
Enchanting Rainforest,Entertainment,7.4,group922
Radiant Museum,Shopping,1.4,group923
Glorious Park,Outdoors,7.7,group923
Stunning Sea,Food and Drink,8.5,group924
Regal Waterfall,Outdoors,3.9,group924
Stunning Sea,Food and Drink,8.5,group925
Sunny Island,Arts,10.8,group926
Legendary Beach,Architecture,4.1,group927
Tranquil Plateau,Architecture,1.3,group927
Majestic Island,Architecture,8.5,group927
Magnificent Hill,Architecture,6.5,group927
Sunny Island,Arts,10.8,group928
Dazzling Park,Food and Drink,3.5,group928
Sunny Park,Religious Sites,10.1,group928
Incredible Island,Culture,3.1,group929
Captivating Jungle,Nature,1.6,group930
Magnificent City,Religious Sites,4.0,group930
Sunny Waterfall,Religious Sites,10.9,group930
Legendary Beach,Architecture,4.1,group931
Glorious Valley,Culture,2.4,group931
Thrilling Forest,History,3.1,group931
Relaxing Mountain,Culture,9.0,group931
Radiant Museum,Shopping,1.4,group932
Dazzling Hill,Shopping,7.4,group932
Dazzling Museum,Shopping,1.1,group932
Glorious Jungle,Shopping,10.1,group932
Legendary Beach,Architecture,4.1,group933
Adventurous City,Arts,4.0,group933
Tranquil Plateau,Architecture,1.3,group933
Majestic Island,Architecture,8.5,group933
Picturesque River,Outdoors,5.6,group934
Majestic Waterfall,Beaches,10.1,group934
Enchanting Rock,Nightlife,4.7,group934
Legendary Beach,Architecture,4.1,group935
Incredible Island,Culture,3.1,group936
Spectacular Beach,Culture,7.2,group936
Enchanting Rainforest,Entertainment,7.4,group937
Enchanting Canyon,Food and Drink,10.2,group937
Dazzling Sea,Nature,5.2,group937
Fascinating Volcano,Nature,5.7,group937
Legendary Beach,Architecture,4.1,group938
Tranquil Plateau,Architecture,1.3,group938
Majestic Island,Architecture,8.5,group938
Magnificent Hill,Architecture,6.5,group938
Sunny Island,Arts,10.8,group939
Sunny Island,Arts,10.8,group940
Charming Valley,Adventure,4.4,group941
Relaxing Museum,Adventure,6.8,group941
Enchanting Rainforest,Entertainment,7.4,group942
Charming Meadow,Arts,4.2,group942
Charming Mountain,Architecture,4.8,group942
Mysterious Glacier,Nightlife,6.8,group942
Incredible Island,Culture,3.1,group943
Spectacular Island,Nightlife,6.6,group943
Legendary Meadow,Architecture,7.0,group943
Thrilling Museum,Nature,5.3,group943
Charming Valley,Adventure,4.4,group944
Relaxing Museum,Adventure,6.8,group944
Stunning Park,Adventure,5.3,group944
Charming Gorge,Nightlife,5.0,group944
Captivating Plateau,Religious Sites,10.2,group944
Captivating Jungle,Nature,1.6,group945
Adventurous Museum,Outdoors,1.7,group945
Peaceful Mountain,Outdoors,3.0,group945
Spectacular Jungle,Food and Drink,3.7,group945
Mysterious Plateau,Food and Drink,2.3,group945
Incredible Peak,Outdoors,9.9,group945
Stunning Sea,Food and Drink,8.5,group946
Stunning Sea,Food and Drink,8.5,group947
Regal Waterfall,Outdoors,3.9,group947
Charming Park,Nature,5.4,group947
Tranquil Rainforest,Architecture,3.1,group947
Sunny Island,Arts,10.8,group948
Exotic Meadow,Arts,9.0,group948
Spectacular River,Arts,5.2,group948
Charming Valley,Adventure,4.4,group949
Legendary Beach,Architecture,4.1,group950
Tranquil Mountain,Food and Drink,7.6,group950
Thrilling Forest,History,3.1,group950
Enchanting Gorge,History,4.5,group950
Peaceful Glacier,History,9.3,group950
Charming Valley,Adventure,4.4,group951
Relaxing Museum,Adventure,6.8,group951
Stunning Park,Adventure,5.3,group951
Dazzling Park,Food and Drink,3.5,group951
Incredible Island,Culture,3.1,group952
Spectacular Beach,Culture,7.2,group952
Mysterious Forest,Entertainment,1.9,group952
Magnificent Island,Food and Drink,10.1,group952
Unforgettable Gorge,History,9.4,group952
Sunny Island,Arts,10.8,group953
Charming Valley,Adventure,4.4,group954
Relaxing Museum,Adventure,6.8,group954
Charming Valley,Adventure,4.4,group955
Relaxing Museum,Adventure,6.8,group955
Stunning Park,Adventure,5.3,group955
Majestic Sea,Shopping,10.8,group955
Legendary Beach,Architecture,4.1,group956
Glorious Valley,Culture,2.4,group956
Tranquil Mountain,Food and Drink,7.6,group956
Thrilling Forest,History,3.1,group956
Picturesque River,Outdoors,5.6,group957
Charming Island,History,7.3,group957
Charming Valley,Adventure,4.4,group958
Relaxing Museum,Adventure,6.8,group958
Stunning Park,Adventure,5.3,group958
Dazzling Park,Food and Drink,3.5,group958
Exotic City,Outdoors,5.1,group958
Sunny Forest,Beaches,2.0,group959
Exotic Park,Beaches,1.6,group959
Dazzling Canyon,Beaches,1.3,group959
Majestic Plateau,Beaches,10.0,group959
Charming Valley,Adventure,4.4,group960
Relaxing Museum,Adventure,6.8,group960
Sunny Forest,Beaches,2.0,group961
Charming Valley,Adventure,4.4,group962
Relaxing Museum,Adventure,6.8,group962
Stunning Park,Adventure,5.3,group962
Glorious Desert,Entertainment,6.0,group962
Legendary Beach,Architecture,4.1,group963
Adventurous City,Arts,4.0,group963
Tranquil Plateau,Architecture,1.3,group963
Mysterious Volcano,Outdoors,10.7,group963
Majestic Island,Architecture,8.5,group963
Legendary Beach,Architecture,4.1,group964
Glorious Valley,Culture,2.4,group964
Tranquil Mountain,Food and Drink,7.6,group964
Dazzling Glacier,Nightlife,3.4,group965
Captivating Lake,Adventure,6.8,group965
Legendary Rainforest,Nature,3.1,group965
Regal Forest,Beaches,8.1,group965
Stunning Sea,Food and Drink,8.5,group966
Majestic Beach,Shopping,1.5,group966
Picturesque Volcano,Shopping,8.1,group966
Peaceful Museum,Nightlife,2.9,group966
Charming Valley,Adventure,4.4,group967
Relaxing Museum,Adventure,6.8,group967
Stunning Park,Adventure,5.3,group967
Captivating Plateau,Religious Sites,10.2,group967
Enchanting Mountain,History,4.7,group968
Magnificent Museum,History,1.0,group968
Sunny Volcano,Nature,6.6,group968
Dazzling Hill,Shopping,7.4,group968
Thrilling Desert,Food and Drink,8.8,group968
Captivating Jungle,Nature,1.6,group969
Magnificent City,Religious Sites,4.0,group969
Sunny Waterfall,Religious Sites,10.9,group969
Enchanting Rainforest,Entertainment,7.4,group970
Charming Valley,Adventure,4.4,group971
Relaxing Museum,Adventure,6.8,group971
Stunning Park,Adventure,5.3,group971
Charming Valley,Adventure,4.4,group972
Relaxing Museum,Adventure,6.8,group972
Stunning Park,Adventure,5.3,group972
Legendary Beach,Architecture,4.1,group973
Sunny Forest,Beaches,2.0,group974
Thrilling City,Nature,2.4,group974
Peaceful Beach,Entertainment,1.1,group974
Picturesque Desert,Entertainment,8.4,group974
Charming Valley,Adventure,4.4,group975
Sunny Island,Arts,10.8,group976
Exotic Meadow,Arts,9.0,group976
Spectacular River,Arts,5.2,group976
Enchanting Mountain,History,4.7,group977
Magnificent Museum,History,1.0,group977
Spectacular Meadow,History,5.7,group977
Regal Glacier,History,4.4,group977
Legendary Beach,Architecture,4.1,group978
Picturesque River,Outdoors,5.6,group979
Charming Island,History,7.3,group979
Dazzling Glacier,Nightlife,3.4,group980
Radiant Park,Entertainment,6.6,group980
Captivating Gorge,Entertainment,3.7,group980
Radiant Mountain,Architecture,2.1,group980
Enchanting Island,Entertainment,7.3,group980
Thrilling Peak,Religious Sites,2.0,group981
Dazzling Mountain,Nightlife,7.5,group981
Magnificent Lake,Religious Sites,7.5,group981
Mysterious Peak,Entertainment,5.8,group981
Charming Valley,Adventure,4.4,group982
Relaxing Museum,Adventure,6.8,group982
Stunning Park,Adventure,5.3,group982
Charming Gorge,Nightlife,5.0,group982
Sunny Forest,Beaches,2.0,group983
Peaceful Beach,Entertainment,1.1,group983
Adventurous River,Food and Drink,8.8,group983
Picturesque Desert,Entertainment,8.4,group983
Exotic Park,Beaches,1.6,group983
Magnificent Park,Food and Drink,4.3,group983
Charming Valley,Adventure,4.4,group984
Relaxing Museum,Adventure,6.8,group984
Stunning Park,Adventure,5.3,group984
Charming Gorge,Nightlife,5.0,group984
Captivating Plateau,Religious Sites,10.2,group984
Dazzling Glacier,Nightlife,3.4,group985
Stunning Sea,Food and Drink,8.5,group986
Stunning Sea,Food and Drink,8.5,group987
Serene Jungle,Arts,5.8,group987
Regal Waterfall,Outdoors,3.9,group987
Charming Valley,Adventure,4.4,group988
Relaxing Museum,Adventure,6.8,group988
Legendary Beach,Architecture,4.1,group989
Adventurous City,Arts,4.0,group989
Tranquil Plateau,Architecture,1.3,group989
Mysterious Volcano,Outdoors,10.7,group989
Incredible Island,Culture,3.1,group990
Incredible Island,Culture,3.1,group991
Fascinating Park,Religious Sites,3.6,group991
Spectacular Beach,Culture,7.2,group991
Spectacular Mountain,Religious Sites,5.1,group991
Charming Valley,Adventure,4.4,group992
Relaxing Museum,Adventure,6.8,group992
Stunning Park,Adventure,5.3,group992
Captivating Plateau,Religious Sites,10.2,group992
Sunny Island,Arts,10.8,group993
Dazzling Park,Food and Drink,3.5,group993
Sunny Island,Arts,10.8,group994
Dazzling Park,Food and Drink,3.5,group994
Exotic Meadow,Arts,9.0,group994
Enchanting Rainforest,Entertainment,7.4,group995
Unforgettable Lake,History,1.6,group995
Regal Glacier,History,4.4,group995
Picturesque Rainforest,History,1.3,group995
Thrilling Peak,Religious Sites,2.0,group996
Incredible Island,Culture,3.1,group997
Spectacular Beach,Culture,7.2,group997
Picturesque River,Outdoors,5.6,group998
Enchanting Rock,Nightlife,4.7,group998
Majestic Rainforest,Nightlife,2.3,group998
Peaceful Rock,Nightlife,6.1,group998
Stunning Valley,Nightlife,8.1,group998
Dazzling Glacier,Nightlife,3.4,group999
Radiant Park,Entertainment,6.6,group999
Stunning Sea,Food and Drink,8.5,group1000
